district,week,year,disease,cases_reported,district_code,district_name
District_285,1,2025,Hepatitis,218,D0285,District_285
District_285,2,2025,Typhoid,167,D0285,District_285
District_285,3,2025,Chikungunya,215,D0285,District_285
District_285,4,2025,Swine Flu,51,D0285,District_285
District_285,5,2025,Malaria,97,D0285,District_285
District_285,6,2025,Typhoid,277,D0285,District_285
District_285,7,2025,Hepatitis,6,D0285,District_285
District_285,8,2025,Hepatitis,77,D0285,District_285
District_285,9,2025,Chikungunya,10,D0285,District_285
District_285,10,2025,Chikungunya,101,D0285,District_285
District_285,11,2025,Hepatitis,59,D0285,District_285
District_285,12,2025,Hepatitis,103,D0285,District_285
District_285,13,2025,Dengue,86,D0285,District_285
District_285,14,2025,Malaria,4,D0285,District_285
District_285,15,2025,Typhoid,233,D0285,District_285
District_285,16,2025,Dengue,190,D0285,District_285
District_285,17,2025,Malaria,175,D0285,District_285
District_285,18,2025,Chikungunya,111,D0285,District_285
District_285,19,2025,Swine Flu,263,D0285,District_285
District_285,20,2025,Dengue,247,D0285,District_285
District_285,21,2025,Swine Flu,293,D0285,District_285
District_285,22,2025,Chikungunya,200,D0285,District_285
District_285,23,2025,Malaria,242,D0285,District_285
District_285,24,2025,Malaria,84,D0285,District_285
District_285,25,2025,Typhoid,72,D0285,District_285
District_285,26,2025,Swine Flu,159,D0285,District_285
District_286,1,2025,Malaria,42,D0286,District_286
District_286,2,2025,Typhoid,5,D0286,District_286
District_286,3,2025,Hepatitis,152,D0286,District_286
District_286,4,2025,Hepatitis,113,D0286,District_286
District_286,5,2025,Dengue,21,D0286,District_286
District_286,6,2025,Chikungunya,28,D0286,District_286
District_286,7,2025,Swine Flu,90,D0286,District_286
District_286,8,2025,Typhoid,147,D0286,District_286
District_286,9,2025,Hepatitis,257,D0286,District_286
District_286,10,2025,Chikungunya,262,D0286,District_286
District_286,11,2025,Chikungunya,94,D0286,District_286
District_286,12,2025,Swine Flu,98,D0286,District_286
District_286,13,2025,Malaria,203,D0286,District_286
District_286,14,2025,Swine Flu,295,D0286,District_286
District_286,15,2025,Typhoid,202,D0286,District_286
District_286,16,2025,Dengue,139,D0286,District_286
District_286,17,2025,Hepatitis,264,D0286,District_286
District_286,18,2025,Dengue,126,D0286,District_286
District_286,19,2025,Dengue,257,D0286,District_286
District_286,20,2025,Typhoid,60,D0286,District_286
District_286,21,2025,Malaria,14,D0286,District_286
District_286,22,2025,Dengue,175,D0286,District_286
District_286,23,2025,Swine Flu,10,D0286,District_286
District_286,24,2025,Hepatitis,189,D0286,District_286
District_286,25,2025,Typhoid,239,D0286,District_286
District_286,26,2025,Typhoid,85,D0286,District_286
District_287,1,2025,Hepatitis,48,D0287,District_287
District_287,2,2025,Dengue,203,D0287,District_287
District_287,3,2025,Dengue,222,D0287,District_287
District_287,4,2025,Typhoid,240,D0287,District_287
District_287,5,2025,Dengue,216,D0287,District_287
District_287,6,2025,Typhoid,132,D0287,District_287
District_287,7,2025,Hepatitis,91,D0287,District_287
District_287,8,2025,Dengue,210,D0287,District_287
District_287,9,2025,Hepatitis,52,D0287,District_287
District_287,10,2025,Hepatitis,202,D0287,District_287
District_287,11,2025,Typhoid,276,D0287,District_287
District_287,12,2025,Chikungunya,92,D0287,District_287
District_287,13,2025,Swine Flu,164,D0287,District_287
District_287,14,2025,Swine Flu,78,D0287,District_287
District_287,15,2025,Malaria,45,D0287,District_287
District_287,16,2025,Dengue,37,D0287,District_287
District_287,17,2025,Chikungunya,195,D0287,District_287
District_287,18,2025,Malaria,294,D0287,District_287
District_287,19,2025,Malaria,128,D0287,District_287
District_287,20,2025,Dengue,86,D0287,District_287
District_287,21,2025,Typhoid,90,D0287,District_287
District_287,22,2025,Dengue,234,D0287,District_287
District_287,23,2025,Chikungunya,240,D0287,District_287
District_287,24,2025,Dengue,231,D0287,District_287
District_287,25,2025,Typhoid,40,D0287,District_287
District_287,26,2025,Malaria,71,D0287,District_287
District_288,1,2025,Swine Flu,93,D0288,District_288
District_288,2,2025,Chikungunya,79,D0288,District_288
District_288,3,2025,Typhoid,235,D0288,District_288
District_288,4,2025,Hepatitis,254,D0288,District_288
District_288,5,2025,Malaria,210,D0288,District_288
District_288,6,2025,Chikungunya,19,D0288,District_288
District_288,7,2025,Typhoid,190,D0288,District_288
District_288,8,2025,Typhoid,221,D0288,District_288
District_288,9,2025,Malaria,170,D0288,District_288
District_288,10,2025,Chikungunya,144,D0288,District_288
District_288,11,2025,Typhoid,179,D0288,District_288
District_288,12,2025,Typhoid,182,D0288,District_288
District_288,13,2025,Typhoid,219,D0288,District_288
District_288,14,2025,Swine Flu,254,D0288,District_288
District_288,15,2025,Hepatitis,174,D0288,District_288
District_288,16,2025,Hepatitis,75,D0288,District_288
District_288,17,2025,Hepatitis,55,D0288,District_288
District_288,18,2025,Hepatitis,26,D0288,District_288
District_288,19,2025,Malaria,83,D0288,District_288
District_288,20,2025,Hepatitis,79,D0288,District_288
District_288,21,2025,Typhoid,79,D0288,District_288
District_288,22,2025,Dengue,189,D0288,District_288
District_288,23,2025,Swine Flu,29,D0288,District_288
District_288,24,2025,Swine Flu,5,D0288,District_288
District_288,25,2025,Dengue,241,D0288,District_288
District_288,26,2025,Chikungunya,230,D0288,District_288
District_289,1,2025,Typhoid,109,D0289,District_289
District_289,2,2025,Swine Flu,36,D0289,District_289
District_289,3,2025,Dengue,102,D0289,District_289
District_289,4,2025,Chikungunya,282,D0289,District_289
District_289,5,2025,Typhoid,91,D0289,District_289
District_289,6,2025,Swine Flu,170,D0289,District_289
District_289,7,2025,Typhoid,70,D0289,District_289
District_289,8,2025,Dengue,68,D0289,District_289
District_289,9,2025,Chikungunya,219,D0289,District_289
District_289,10,2025,Typhoid,232,D0289,District_289
District_289,11,2025,Malaria,63,D0289,District_289
District_289,12,2025,Hepatitis,229,D0289,District_289
District_289,13,2025,Hepatitis,256,D0289,District_289
District_289,14,2025,Chikungunya,130,D0289,District_289
District_289,15,2025,Hepatitis,262,D0289,District_289
District_289,16,2025,Chikungunya,286,D0289,District_289
District_289,17,2025,Chikungunya,19,D0289,District_289
District_289,18,2025,Malaria,234,D0289,District_289
District_289,19,2025,Chikungunya,40,D0289,District_289
District_289,20,2025,Malaria,26,D0289,District_289
District_289,21,2025,Swine Flu,205,D0289,District_289
District_289,22,2025,Typhoid,139,D0289,District_289
District_289,23,2025,Swine Flu,88,D0289,District_289
District_289,24,2025,Malaria,252,D0289,District_289
District_289,25,2025,Hepatitis,149,D0289,District_289
District_289,26,2025,Typhoid,223,D0289,District_289
District_290,1,2025,Chikungunya,274,D0290,District_290
District_290,2,2025,Malaria,130,D0290,District_290
District_290,3,2025,Hepatitis,235,D0290,District_290
District_290,4,2025,Typhoid,173,D0290,District_290
District_290,5,2025,Hepatitis,191,D0290,District_290
District_290,6,2025,Malaria,117,D0290,District_290
District_290,7,2025,Hepatitis,178,D0290,District_290
District_290,8,2025,Dengue,72,D0290,District_290
District_290,9,2025,Swine Flu,245,D0290,District_290
District_290,10,2025,Chikungunya,190,D0290,District_290
District_290,11,2025,Dengue,280,D0290,District_290
District_290,12,2025,Typhoid,244,D0290,District_290
District_290,13,2025,Dengue,274,D0290,District_290
District_290,14,2025,Malaria,284,D0290,District_290
District_290,15,2025,Hepatitis,179,D0290,District_290
District_290,16,2025,Chikungunya,201,D0290,District_290
District_290,17,2025,Swine Flu,8,D0290,District_290
District_290,18,2025,Malaria,126,D0290,District_290
District_290,19,2025,Malaria,26,D0290,District_290
District_290,20,2025,Swine Flu,4,D0290,District_290
District_290,21,2025,Dengue,17,D0290,District_290
District_290,22,2025,Malaria,20,D0290,District_290
District_290,23,2025,Hepatitis,150,D0290,District_290
District_290,24,2025,Dengue,205,D0290,District_290
District_290,25,2025,Swine Flu,101,D0290,District_290
District_290,26,2025,Typhoid,14,D0290,District_290
District_291,1,2025,Malaria,281,D0291,District_291
District_291,2,2025,Malaria,70,D0291,District_291
District_291,3,2025,Chikungunya,193,D0291,District_291
District_291,4,2025,Chikungunya,225,D0291,District_291
District_291,5,2025,Hepatitis,251,D0291,District_291
District_291,6,2025,Malaria,220,D0291,District_291
District_291,7,2025,Chikungunya,76,D0291,District_291
District_291,8,2025,Hepatitis,114,D0291,District_291
District_291,9,2025,Malaria,72,D0291,District_291
District_291,10,2025,Chikungunya,14,D0291,District_291
District_291,11,2025,Malaria,34,D0291,District_291
District_291,12,2025,Hepatitis,295,D0291,District_291
District_291,13,2025,Dengue,295,D0291,District_291
District_291,14,2025,Malaria,258,D0291,District_291
District_291,15,2025,Dengue,187,D0291,District_291
District_291,16,2025,Dengue,177,D0291,District_291
District_291,17,2025,Swine Flu,102,D0291,District_291
District_291,18,2025,Swine Flu,131,D0291,District_291
District_291,19,2025,Swine Flu,50,D0291,District_291
District_291,20,2025,Swine Flu,100,D0291,District_291
District_291,21,2025,Swine Flu,222,D0291,District_291
District_291,22,2025,Malaria,213,D0291,District_291
District_291,23,2025,Dengue,156,D0291,District_291
District_291,24,2025,Chikungunya,276,D0291,District_291
District_291,25,2025,Hepatitis,294,D0291,District_291
District_291,26,2025,Chikungunya,68,D0291,District_291
District_292,1,2025,Chikungunya,264,D0292,District_292
District_292,2,2025,Dengue,234,D0292,District_292
District_292,3,2025,Hepatitis,227,D0292,District_292
District_292,4,2025,Chikungunya,42,D0292,District_292
District_292,5,2025,Malaria,157,D0292,District_292
District_292,6,2025,Typhoid,155,D0292,District_292
District_292,7,2025,Typhoid,270,D0292,District_292
District_292,8,2025,Hepatitis,60,D0292,District_292
District_292,9,2025,Dengue,175,D0292,District_292
District_292,10,2025,Chikungunya,235,D0292,District_292
District_292,11,2025,Dengue,129,D0292,District_292
District_292,12,2025,Swine Flu,52,D0292,District_292
District_292,13,2025,Malaria,198,D0292,District_292
District_292,14,2025,Dengue,59,D0292,District_292
District_292,15,2025,Hepatitis,94,D0292,District_292
District_292,16,2025,Chikungunya,267,D0292,District_292
District_292,17,2025,Typhoid,177,D0292,District_292
District_292,18,2025,Dengue,99,D0292,District_292
District_292,19,2025,Dengue,182,D0292,District_292
District_292,20,2025,Chikungunya,123,D0292,District_292
District_292,21,2025,Typhoid,8,D0292,District_292
District_292,22,2025,Malaria,211,D0292,District_292
District_292,23,2025,Chikungunya,64,D0292,District_292
District_292,24,2025,Dengue,215,D0292,District_292
District_292,25,2025,Chikungunya,29,D0292,District_292
District_292,26,2025,Malaria,240,D0292,District_292
District_293,1,2025,Dengue,48,D0293,District_293
District_293,2,2025,Swine Flu,102,D0293,District_293
District_293,3,2025,Chikungunya,181,D0293,District_293
District_293,4,2025,Malaria,135,D0293,District_293
District_293,5,2025,Typhoid,194,D0293,District_293
District_293,6,2025,Chikungunya,89,D0293,District_293
District_293,7,2025,Hepatitis,38,D0293,District_293
District_293,8,2025,Hepatitis,198,D0293,District_293
District_293,9,2025,Malaria,148,D0293,District_293
District_293,10,2025,Swine Flu,76,D0293,District_293
District_293,11,2025,Swine Flu,221,D0293,District_293
District_293,12,2025,Hepatitis,202,D0293,District_293
District_293,13,2025,Dengue,57,D0293,District_293
District_293,14,2025,Swine Flu,120,D0293,District_293
District_293,15,2025,Typhoid,14,D0293,District_293
District_293,16,2025,Typhoid,246,D0293,District_293
District_293,17,2025,Typhoid,112,D0293,District_293
District_293,18,2025,Typhoid,264,D0293,District_293
District_293,19,2025,Typhoid,219,D0293,District_293
District_293,20,2025,Typhoid,49,D0293,District_293
District_293,21,2025,Chikungunya,64,D0293,District_293
District_293,22,2025,Malaria,169,D0293,District_293
District_293,23,2025,Chikungunya,127,D0293,District_293
District_293,24,2025,Chikungunya,187,D0293,District_293
District_293,25,2025,Hepatitis,140,D0293,District_293
District_293,26,2025,Dengue,273,D0293,District_293
District_294,1,2025,Chikungunya,61,D0294,District_294
District_294,2,2025,Hepatitis,20,D0294,District_294
District_294,3,2025,Hepatitis,269,D0294,District_294
District_294,4,2025,Hepatitis,243,D0294,District_294
District_294,5,2025,Dengue,235,D0294,District_294
District_294,6,2025,Malaria,208,D0294,District_294
District_294,7,2025,Chikungunya,76,D0294,District_294
District_294,8,2025,Dengue,163,D0294,District_294
District_294,9,2025,Hepatitis,171,D0294,District_294
District_294,10,2025,Dengue,217,D0294,District_294
District_294,11,2025,Typhoid,153,D0294,District_294
District_294,12,2025,Dengue,105,D0294,District_294
District_294,13,2025,Malaria,148,D0294,District_294
District_294,14,2025,Hepatitis,225,D0294,District_294
District_294,15,2025,Hepatitis,132,D0294,District_294
District_294,16,2025,Swine Flu,217,D0294,District_294
District_294,17,2025,Chikungunya,26,D0294,District_294
District_294,18,2025,Malaria,89,D0294,District_294
District_294,19,2025,Dengue,205,D0294,District_294
District_294,20,2025,Hepatitis,217,D0294,District_294
District_294,21,2025,Malaria,271,D0294,District_294
District_294,22,2025,Hepatitis,229,D0294,District_294
District_294,23,2025,Malaria,154,D0294,District_294
District_294,24,2025,Typhoid,174,D0294,District_294
District_294,25,2025,Chikungunya,267,D0294,District_294
District_294,26,2025,Malaria,174,D0294,District_294
District_295,1,2025,Typhoid,262,D0295,District_295
District_295,2,2025,Malaria,113,D0295,District_295
District_295,3,2025,Dengue,272,D0295,District_295
District_295,4,2025,Dengue,279,D0295,District_295
District_295,5,2025,Malaria,133,D0295,District_295
District_295,6,2025,Dengue,59,D0295,District_295
District_295,7,2025,Chikungunya,46,D0295,District_295
District_295,8,2025,Dengue,176,D0295,District_295
District_295,9,2025,Hepatitis,103,D0295,District_295
District_295,10,2025,Hepatitis,117,D0295,District_295
District_295,11,2025,Swine Flu,9,D0295,District_295
District_295,12,2025,Chikungunya,244,D0295,District_295
District_295,13,2025,Hepatitis,116,D0295,District_295
District_295,14,2025,Chikungunya,240,D0295,District_295
District_295,15,2025,Typhoid,109,D0295,District_295
District_295,16,2025,Chikungunya,97,D0295,District_295
District_295,17,2025,Malaria,84,D0295,District_295
District_295,18,2025,Chikungunya,242,D0295,District_295
District_295,19,2025,Malaria,288,D0295,District_295
District_295,20,2025,Swine Flu,9,D0295,District_295
District_295,21,2025,Chikungunya,87,D0295,District_295
District_295,22,2025,Typhoid,52,D0295,District_295
District_295,23,2025,Typhoid,100,D0295,District_295
District_295,24,2025,Dengue,119,D0295,District_295
District_295,25,2025,Hepatitis,141,D0295,District_295
District_295,26,2025,Malaria,68,D0295,District_295
District_296,1,2025,Hepatitis,253,D0296,District_296
District_296,2,2025,Typhoid,165,D0296,District_296
District_296,3,2025,Chikungunya,252,D0296,District_296
District_296,4,2025,Swine Flu,169,D0296,District_296
District_296,5,2025,Dengue,288,D0296,District_296
District_296,6,2025,Hepatitis,263,D0296,District_296
District_296,7,2025,Chikungunya,185,D0296,District_296
District_296,8,2025,Malaria,77,D0296,District_296
District_296,9,2025,Dengue,241,D0296,District_296
District_296,10,2025,Hepatitis,66,D0296,District_296
District_296,11,2025,Chikungunya,73,D0296,District_296
District_296,12,2025,Hepatitis,95,D0296,District_296
District_296,13,2025,Typhoid,41,D0296,District_296
District_296,14,2025,Swine Flu,10,D0296,District_296
District_296,15,2025,Malaria,178,D0296,District_296
District_296,16,2025,Swine Flu,188,D0296,District_296
District_296,17,2025,Malaria,114,D0296,District_296
District_296,18,2025,Malaria,14,D0296,District_296
District_296,19,2025,Dengue,214,D0296,District_296
District_296,20,2025,Typhoid,274,D0296,District_296
District_296,21,2025,Chikungunya,30,D0296,District_296
District_296,22,2025,Typhoid,253,D0296,District_296
District_296,23,2025,Hepatitis,169,D0296,District_296
District_296,24,2025,Hepatitis,82,D0296,District_296
District_296,25,2025,Hepatitis,51,D0296,District_296
District_296,26,2025,Hepatitis,125,D0296,District_296
District_297,1,2025,Swine Flu,192,D0297,District_297
District_297,2,2025,Chikungunya,92,D0297,District_297
District_297,3,2025,Hepatitis,107,D0297,District_297
District_297,4,2025,Chikungunya,122,D0297,District_297
District_297,5,2025,Dengue,257,D0297,District_297
District_297,6,2025,Swine Flu,215,D0297,District_297
District_297,7,2025,Malaria,262,D0297,District_297
District_297,8,2025,Malaria,153,D0297,District_297
District_297,9,2025,Typhoid,21,D0297,District_297
District_297,10,2025,Malaria,86,D0297,District_297
District_297,11,2025,Swine Flu,26,D0297,District_297
District_297,12,2025,Malaria,33,D0297,District_297
District_297,13,2025,Hepatitis,230,D0297,District_297
District_297,14,2025,Swine Flu,29,D0297,District_297
District_297,15,2025,Typhoid,68,D0297,District_297
District_297,16,2025,Swine Flu,284,D0297,District_297
District_297,17,2025,Dengue,147,D0297,District_297
District_297,18,2025,Dengue,71,D0297,District_297
District_297,19,2025,Malaria,166,D0297,District_297
District_297,20,2025,Chikungunya,81,D0297,District_297
District_297,21,2025,Malaria,35,D0297,District_297
District_297,22,2025,Swine Flu,14,D0297,District_297
District_297,23,2025,Malaria,31,D0297,District_297
District_297,24,2025,Hepatitis,186,D0297,District_297
District_297,25,2025,Hepatitis,109,D0297,District_297
District_297,26,2025,Chikungunya,86,D0297,District_297
District_298,1,2025,Malaria,238,D0298,District_298
District_298,2,2025,Hepatitis,234,D0298,District_298
District_298,3,2025,Malaria,79,D0298,District_298
District_298,4,2025,Swine Flu,6,D0298,District_298
District_298,5,2025,Dengue,58,D0298,District_298
District_298,6,2025,Malaria,184,D0298,District_298
District_298,7,2025,Swine Flu,68,D0298,District_298
District_298,8,2025,Dengue,114,D0298,District_298
District_298,9,2025,Malaria,47,D0298,District_298
District_298,10,2025,Chikungunya,248,D0298,District_298
District_298,11,2025,Swine Flu,76,D0298,District_298
District_298,12,2025,Swine Flu,259,D0298,District_298
District_298,13,2025,Hepatitis,181,D0298,District_298
District_298,14,2025,Malaria,110,D0298,District_298
District_298,15,2025,Typhoid,7,D0298,District_298
District_298,16,2025,Malaria,284,D0298,District_298
District_298,17,2025,Swine Flu,89,D0298,District_298
District_298,18,2025,Malaria,84,D0298,District_298
District_298,19,2025,Chikungunya,22,D0298,District_298
District_298,20,2025,Typhoid,26,D0298,District_298
District_298,21,2025,Chikungunya,99,D0298,District_298
District_298,22,2025,Dengue,56,D0298,District_298
District_298,23,2025,Chikungunya,264,D0298,District_298
District_298,24,2025,Typhoid,131,D0298,District_298
District_298,25,2025,Typhoid,33,D0298,District_298
District_298,26,2025,Typhoid,274,D0298,District_298
District_299,1,2025,Dengue,232,D0299,District_299
District_299,2,2025,Swine Flu,56,D0299,District_299
District_299,3,2025,Chikungunya,107,D0299,District_299
District_299,4,2025,Chikungunya,211,D0299,District_299
District_299,5,2025,Malaria,56,D0299,District_299
District_299,6,2025,Swine Flu,138,D0299,District_299
District_299,7,2025,Typhoid,164,D0299,District_299
District_299,8,2025,Malaria,99,D0299,District_299
District_299,9,2025,Swine Flu,26,D0299,District_299
District_299,10,2025,Chikungunya,37,D0299,District_299
District_299,11,2025,Swine Flu,75,D0299,District_299
District_299,12,2025,Malaria,66,D0299,District_299
District_299,13,2025,Dengue,202,D0299,District_299
District_299,14,2025,Malaria,213,D0299,District_299
District_299,15,2025,Malaria,200,D0299,District_299
District_299,16,2025,Hepatitis,141,D0299,District_299
District_299,17,2025,Hepatitis,276,D0299,District_299
District_299,18,2025,Swine Flu,216,D0299,District_299
District_299,19,2025,Hepatitis,157,D0299,District_299
District_299,20,2025,Dengue,4,D0299,District_299
District_299,21,2025,Swine Flu,207,D0299,District_299
District_299,22,2025,Malaria,210,D0299,District_299
District_299,23,2025,Hepatitis,71,D0299,District_299
District_299,24,2025,Chikungunya,138,D0299,District_299
District_299,25,2025,Chikungunya,179,D0299,District_299
District_299,26,2025,Dengue,211,D0299,District_299
District_300,1,2025,Typhoid,18,D0300,District_300
District_300,2,2025,Typhoid,226,D0300,District_300
District_300,3,2025,Chikungunya,228,D0300,District_300
District_300,4,2025,Typhoid,72,D0300,District_300
District_300,5,2025,Typhoid,182,D0300,District_300
District_300,6,2025,Swine Flu,246,D0300,District_300
District_300,7,2025,Typhoid,82,D0300,District_300
District_300,8,2025,Chikungunya,162,D0300,District_300
District_300,9,2025,Swine Flu,1,D0300,District_300
District_300,10,2025,Typhoid,295,D0300,District_300
District_300,11,2025,Chikungunya,120,D0300,District_300
District_300,12,2025,Swine Flu,94,D0300,District_300
District_300,13,2025,Swine Flu,266,D0300,District_300
District_300,14,2025,Dengue,81,D0300,District_300
District_300,15,2025,Chikungunya,223,D0300,District_300
District_300,16,2025,Swine Flu,50,D0300,District_300
District_300,17,2025,Malaria,160,D0300,District_300
District_300,18,2025,Typhoid,274,D0300,District_300
District_300,19,2025,Hepatitis,232,D0300,District_300
District_300,20,2025,Chikungunya,157,D0300,District_300
District_300,21,2025,Dengue,77,D0300,District_300
District_300,22,2025,Dengue,59,D0300,District_300
District_300,23,2025,Hepatitis,69,D0300,District_300
District_300,24,2025,Malaria,218,D0300,District_300
District_300,25,2025,Hepatitis,34,D0300,District_300
District_300,26,2025,Typhoid,148,D0300,District_300
District_301,1,2025,Malaria,81,D0301,District_301
District_301,2,2025,Chikungunya,206,D0301,District_301
District_301,3,2025,Dengue,87,D0301,District_301
District_301,4,2025,Swine Flu,171,D0301,District_301
District_301,5,2025,Typhoid,64,D0301,District_301
District_301,6,2025,Dengue,68,D0301,District_301
District_301,7,2025,Swine Flu,224,D0301,District_301
District_301,8,2025,Chikungunya,95,D0301,District_301
District_301,9,2025,Chikungunya,117,D0301,District_301
District_301,10,2025,Chikungunya,70,D0301,District_301
District_301,11,2025,Dengue,11,D0301,District_301
District_301,12,2025,Swine Flu,49,D0301,District_301
District_301,13,2025,Hepatitis,12,D0301,District_301
District_301,14,2025,Swine Flu,180,D0301,District_301
District_301,15,2025,Chikungunya,123,D0301,District_301
District_301,16,2025,Chikungunya,111,D0301,District_301
District_301,17,2025,Hepatitis,259,D0301,District_301
District_301,18,2025,Hepatitis,163,D0301,District_301
District_301,19,2025,Swine Flu,67,D0301,District_301
District_301,20,2025,Hepatitis,97,D0301,District_301
District_301,21,2025,Malaria,261,D0301,District_301
District_301,22,2025,Typhoid,192,D0301,District_301
District_301,23,2025,Swine Flu,165,D0301,District_301
District_301,24,2025,Hepatitis,110,D0301,District_301
District_301,25,2025,Malaria,272,D0301,District_301
District_301,26,2025,Chikungunya,283,D0301,District_301
District_302,1,2025,Chikungunya,223,D0302,District_302
District_302,2,2025,Chikungunya,116,D0302,District_302
District_302,3,2025,Malaria,226,D0302,District_302
District_302,4,2025,Malaria,177,D0302,District_302
District_302,5,2025,Dengue,172,D0302,District_302
District_302,6,2025,Dengue,4,D0302,District_302
District_302,7,2025,Chikungunya,164,D0302,District_302
District_302,8,2025,Typhoid,287,D0302,District_302
District_302,9,2025,Swine Flu,271,D0302,District_302
District_302,10,2025,Typhoid,165,D0302,District_302
District_302,11,2025,Dengue,170,D0302,District_302
District_302,12,2025,Dengue,209,D0302,District_302
District_302,13,2025,Typhoid,193,D0302,District_302
District_302,14,2025,Typhoid,49,D0302,District_302
District_302,15,2025,Dengue,129,D0302,District_302
District_302,16,2025,Chikungunya,124,D0302,District_302
District_302,17,2025,Typhoid,79,D0302,District_302
District_302,18,2025,Dengue,296,D0302,District_302
District_302,19,2025,Malaria,95,D0302,District_302
District_302,20,2025,Swine Flu,97,D0302,District_302
District_302,21,2025,Typhoid,202,D0302,District_302
District_302,22,2025,Malaria,294,D0302,District_302
District_302,23,2025,Hepatitis,36,D0302,District_302
District_302,24,2025,Chikungunya,275,D0302,District_302
District_302,25,2025,Malaria,70,D0302,District_302
District_302,26,2025,Malaria,295,D0302,District_302
District_303,1,2025,Hepatitis,147,D0303,District_303
District_303,2,2025,Swine Flu,257,D0303,District_303
District_303,3,2025,Swine Flu,184,D0303,District_303
District_303,4,2025,Malaria,150,D0303,District_303
District_303,5,2025,Dengue,286,D0303,District_303
District_303,6,2025,Hepatitis,81,D0303,District_303
District_303,7,2025,Chikungunya,42,D0303,District_303
District_303,8,2025,Chikungunya,273,D0303,District_303
District_303,9,2025,Chikungunya,138,D0303,District_303
District_303,10,2025,Hepatitis,160,D0303,District_303
District_303,11,2025,Dengue,79,D0303,District_303
District_303,12,2025,Hepatitis,182,D0303,District_303
District_303,13,2025,Dengue,138,D0303,District_303
District_303,14,2025,Hepatitis,249,D0303,District_303
District_303,15,2025,Hepatitis,225,D0303,District_303
District_303,16,2025,Malaria,174,D0303,District_303
District_303,17,2025,Malaria,64,D0303,District_303
District_303,18,2025,Swine Flu,162,D0303,District_303
District_303,19,2025,Chikungunya,60,D0303,District_303
District_303,20,2025,Swine Flu,33,D0303,District_303
District_303,21,2025,Swine Flu,145,D0303,District_303
District_303,22,2025,Swine Flu,238,D0303,District_303
District_303,23,2025,Typhoid,185,D0303,District_303
District_303,24,2025,Dengue,126,D0303,District_303
District_303,25,2025,Malaria,183,D0303,District_303
District_303,26,2025,Swine Flu,116,D0303,District_303
District_304,1,2025,Hepatitis,176,D0304,District_304
District_304,2,2025,Dengue,36,D0304,District_304
District_304,3,2025,Swine Flu,27,D0304,District_304
District_304,4,2025,Typhoid,286,D0304,District_304
District_304,5,2025,Swine Flu,128,D0304,District_304
District_304,6,2025,Typhoid,39,D0304,District_304
District_304,7,2025,Chikungunya,250,D0304,District_304
District_304,8,2025,Swine Flu,167,D0304,District_304
District_304,9,2025,Dengue,197,D0304,District_304
District_304,10,2025,Chikungunya,67,D0304,District_304
District_304,11,2025,Typhoid,33,D0304,District_304
District_304,12,2025,Swine Flu,163,D0304,District_304
District_304,13,2025,Swine Flu,2,D0304,District_304
District_304,14,2025,Typhoid,19,D0304,District_304
District_304,15,2025,Malaria,90,D0304,District_304
District_304,16,2025,Typhoid,254,D0304,District_304
District_304,17,2025,Chikungunya,97,D0304,District_304
District_304,18,2025,Typhoid,172,D0304,District_304
District_304,19,2025,Typhoid,45,D0304,District_304
District_304,20,2025,Swine Flu,99,D0304,District_304
District_304,21,2025,Hepatitis,63,D0304,District_304
District_304,22,2025,Swine Flu,234,D0304,District_304
District_304,23,2025,Hepatitis,196,D0304,District_304
District_304,24,2025,Malaria,220,D0304,District_304
District_304,25,2025,Malaria,233,D0304,District_304
District_304,26,2025,Typhoid,177,D0304,District_304
District_305,1,2025,Swine Flu,178,D0305,District_305
District_305,2,2025,Dengue,199,D0305,District_305
District_305,3,2025,Hepatitis,183,D0305,District_305
District_305,4,2025,Malaria,73,D0305,District_305
District_305,5,2025,Typhoid,137,D0305,District_305
District_305,6,2025,Typhoid,61,D0305,District_305
District_305,7,2025,Malaria,3,D0305,District_305
District_305,8,2025,Malaria,128,D0305,District_305
District_305,9,2025,Typhoid,68,D0305,District_305
District_305,10,2025,Malaria,97,D0305,District_305
District_305,11,2025,Chikungunya,26,D0305,District_305
District_305,12,2025,Chikungunya,159,D0305,District_305
District_305,13,2025,Dengue,190,D0305,District_305
District_305,14,2025,Chikungunya,233,D0305,District_305
District_305,15,2025,Hepatitis,215,D0305,District_305
District_305,16,2025,Hepatitis,80,D0305,District_305
District_305,17,2025,Chikungunya,51,D0305,District_305
District_305,18,2025,Typhoid,170,D0305,District_305
District_305,19,2025,Typhoid,1,D0305,District_305
District_305,20,2025,Hepatitis,148,D0305,District_305
District_305,21,2025,Typhoid,64,D0305,District_305
District_305,22,2025,Typhoid,28,D0305,District_305
District_305,23,2025,Chikungunya,206,D0305,District_305
District_305,24,2025,Hepatitis,291,D0305,District_305
District_305,25,2025,Dengue,239,D0305,District_305
District_305,26,2025,Malaria,225,D0305,District_305
District_306,1,2025,Hepatitis,165,D0306,District_306
District_306,2,2025,Swine Flu,80,D0306,District_306
District_306,3,2025,Chikungunya,204,D0306,District_306
District_306,4,2025,Chikungunya,217,D0306,District_306
District_306,5,2025,Hepatitis,184,D0306,District_306
District_306,6,2025,Hepatitis,214,D0306,District_306
District_306,7,2025,Dengue,132,D0306,District_306
District_306,8,2025,Hepatitis,30,D0306,District_306
District_306,9,2025,Malaria,153,D0306,District_306
