district,week,rainfall_mm,humidity,district_code,district_name
District_340,7,41.94,36.12,D0340,District_340
District_340,8,496.4,83.34,D0340,District_340
District_340,9,63.59,42.56,D0340,District_340
District_340,10,36.17,46.56,D0340,District_340
District_340,11,439.27,57.63,D0340,District_340
District_340,12,150.92,52.02,D0340,District_340
District_340,13,325.15,52.52,D0340,District_340
District_340,14,164.5,41.85,D0340,District_340
District_340,15,195.73,50.57,D0340,District_340
District_340,16,131.06,31.38,D0340,District_340
District_340,17,171.52,63.1,D0340,District_340
District_340,18,205.35,83.8,D0340,District_340
District_340,19,360.21,90.36,D0340,District_340
District_340,20,255.77,87.43,D0340,District_340
District_340,21,471.78,59.15,D0340,District_340
District_340,22,20.94,81.13,D0340,District_340
District_340,23,251.53,50.15,D0340,District_340
District_340,24,292.11,33.89,D0340,District_340
District_340,25,460.1,77.32,D0340,District_340
District_340,26,24.58,75.42,D0340,District_340
District_341,1,286.75,86.11,D0341,District_341
District_341,2,426.81,73.13,D0341,District_341
District_341,3,120.96,40.98,D0341,District_341
District_341,4,438.15,89.72,D0341,District_341
District_341,5,9.52,73.91,D0341,District_341
District_341,6,366.23,86.53,D0341,District_341
District_341,7,466.56,84.19,D0341,District_341
District_341,8,328.6,50.85,D0341,District_341
District_341,9,219.51,35.22,D0341,District_341
District_341,10,22.44,42.36,D0341,District_341
District_341,11,460.06,36.5,D0341,District_341
District_341,12,235.15,47.04,D0341,District_341
District_341,13,14.5,62.17,D0341,District_341
District_341,14,344.91,93.48,D0341,District_341
District_341,15,240.92,91.04,D0341,District_341
District_341,16,62.17,80.3,D0341,District_341
District_341,17,107.14,31.69,D0341,District_341
District_341,18,32.25,53.9,D0341,District_341
District_341,19,287.15,77.76,D0341,District_341
District_341,20,311.01,39.03,D0341,District_341
District_341,21,252.87,86.08,D0341,District_341
District_341,22,408.55,94.02,D0341,District_341
District_341,23,430.5,54.79,D0341,District_341
District_341,24,307.81,79.41,D0341,District_341
District_341,25,6.38,40.37,D0341,District_341
District_341,26,347.61,78.36,D0341,District_341
District_342,1,209.0,31.5,D0342,District_342
District_342,2,282.78,40.55,D0342,District_342
District_342,3,324.54,79.69,D0342,District_342
District_342,4,175.12,79.83,D0342,District_342
District_342,5,458.55,74.88,D0342,District_342
District_342,6,66.99,63.42,D0342,District_342
District_342,7,335.76,77.24,D0342,District_342
District_342,8,2.18,84.17,D0342,District_342
District_342,9,462.33,97.65,D0342,District_342
District_342,10,56.25,92.2,D0342,District_342
District_342,11,47.44,85.62,D0342,District_342
District_342,12,166.5,78.63,D0342,District_342
District_342,13,186.78,70.19,D0342,District_342
District_342,14,107.15,38.44,D0342,District_342
District_342,15,292.56,41.59,D0342,District_342
District_342,16,221.46,87.42,D0342,District_342
District_342,17,17.09,86.23,D0342,District_342
District_342,18,159.83,73.01,D0342,District_342
District_342,19,405.22,60.72,D0342,District_342
District_342,20,344.85,31.82,D0342,District_342
District_342,21,362.44,52.9,D0342,District_342
District_342,22,349.06,59.44,D0342,District_342
District_342,23,155.49,64.01,D0342,District_342
District_342,24,49.83,95.05,D0342,District_342
District_342,25,136.23,37.61,D0342,District_342
District_342,26,415.89,66.32,D0342,District_342
District_343,1,490.24,55.75,D0343,District_343
District_343,2,246.92,99.31,D0343,District_343
District_343,3,4.85,90.33,D0343,District_343
District_343,4,70.02,60.72,D0343,District_343
District_343,5,161.04,99.98,D0343,District_343
District_343,6,289.29,65.98,D0343,District_343
District_343,7,37.55,41.7,D0343,District_343
District_343,8,471.68,68.91,D0343,District_343
District_343,9,182.54,45.83,D0343,District_343
District_343,10,456.29,74.54,D0343,District_343
District_343,11,390.26,95.62,D0343,District_343
District_343,12,377.72,85.03,D0343,District_343
District_343,13,303.36,49.12,D0343,District_343
District_343,14,313.39,50.78,D0343,District_343
District_343,15,319.0,34.85,D0343,District_343
District_343,16,314.36,50.01,D0343,District_343
District_343,17,276.86,36.48,D0343,District_343
District_343,18,493.21,64.96,D0343,District_343
District_343,19,366.15,79.58,D0343,District_343
District_343,20,388.47,82.58,D0343,District_343
District_343,21,436.23,34.17,D0343,District_343
District_343,22,107.82,53.8,D0343,District_343
District_343,23,41.9,50.17,D0343,District_343
District_343,24,241.45,37.3,D0343,District_343
District_343,25,257.04,55.37,D0343,District_343
District_343,26,414.59,50.95,D0343,District_343
District_344,1,221.89,74.41,D0344,District_344
District_344,2,285.43,91.83,D0344,District_344
District_344,3,263.54,61.84,D0344,District_344
District_344,4,19.1,82.27,D0344,District_344
District_344,5,307.61,40.22,D0344,District_344
District_344,6,414.02,92.65,D0344,District_344
District_344,7,78.75,40.68,D0344,District_344
District_344,8,297.17,43.45,D0344,District_344
District_344,9,296.81,37.45,D0344,District_344
District_344,10,82.09,51.68,D0344,District_344
District_344,11,61.73,68.67,D0344,District_344
District_344,12,490.03,99.16,D0344,District_344
District_344,13,196.86,85.54,D0344,District_344
District_344,14,113.71,56.63,D0344,District_344
District_344,15,85.66,70.31,D0344,District_344
District_344,16,333.8,73.63,D0344,District_344
District_344,17,304.72,87.59,D0344,District_344
District_344,18,321.78,81.55,D0344,District_344
District_344,19,44.0,69.85,D0344,District_344
District_344,20,446.77,76.84,D0344,District_344
District_344,21,194.63,82.21,D0344,District_344
District_344,22,156.68,39.32,D0344,District_344
District_344,23,231.18,44.03,D0344,District_344
District_344,24,195.03,78.2,D0344,District_344
District_344,25,431.79,89.53,D0344,District_344
District_344,26,464.63,58.65,D0344,District_344
District_345,1,151.73,98.59,D0345,District_345
District_345,2,431.97,45.13,D0345,District_345
District_345,3,390.76,59.17,D0345,District_345
District_345,4,465.4,56.5,D0345,District_345
District_345,5,122.88,95.12,D0345,District_345
District_345,6,288.48,49.98,D0345,District_345
District_345,7,137.27,62.96,D0345,District_345
District_345,8,412.05,43.11,D0345,District_345
District_345,9,2.66,66.49,D0345,District_345
District_345,10,282.41,90.02,D0345,District_345
District_345,11,169.6,51.28,D0345,District_345
District_345,12,161.34,86.76,D0345,District_345
District_345,13,322.45,93.79,D0345,District_345
District_345,14,425.74,35.11,D0345,District_345
District_345,15,304.6,82.95,D0345,District_345
District_345,16,426.59,47.87,D0345,District_345
District_345,17,132.3,42.27,D0345,District_345
District_345,18,259.75,72.08,D0345,District_345
District_345,19,225.27,79.39,D0345,District_345
District_345,20,5.82,57.63,D0345,District_345
District_345,21,278.41,32.74,D0345,District_345
District_345,22,330.76,93.61,D0345,District_345
District_345,23,295.96,81.15,D0345,District_345
District_345,24,368.14,49.02,D0345,District_345
District_345,25,285.67,64.78,D0345,District_345
District_345,26,33.38,31.95,D0345,District_345
District_346,1,58.22,53.75,D0346,District_346
District_346,2,298.24,66.58,D0346,District_346
District_346,3,137.49,66.21,D0346,District_346
District_346,4,39.82,44.57,D0346,District_346
District_346,5,214.8,84.37,D0346,District_346
District_346,6,277.16,50.92,D0346,District_346
District_346,7,164.37,70.63,D0346,District_346
District_346,8,360.22,49.01,D0346,District_346
District_346,9,321.89,59.76,D0346,District_346
District_346,10,166.41,44.53,D0346,District_346
District_346,11,377.44,74.31,D0346,District_346
District_346,12,324.35,59.79,D0346,District_346
District_346,13,318.72,31.13,D0346,District_346
District_346,14,276.71,31.97,D0346,District_346
District_346,15,5.69,62.98,D0346,District_346
District_346,16,348.25,42.83,D0346,District_346
District_346,17,188.02,70.95,D0346,District_346
District_346,18,471.3,58.57,D0346,District_346
District_346,19,408.99,75.81,D0346,District_346
District_346,20,293.85,96.67,D0346,District_346
District_346,21,126.09,67.01,D0346,District_346
District_346,22,101.86,85.12,D0346,District_346
District_346,23,170.19,82.71,D0346,District_346
District_346,24,238.28,94.53,D0346,District_346
District_346,25,148.03,44.98,D0346,District_346
District_346,26,257.46,87.91,D0346,District_346
District_347,1,82.69,93.39,D0347,District_347
District_347,2,488.86,57.49,D0347,District_347
District_347,3,53.96,51.97,D0347,District_347
District_347,4,465.97,96.64,D0347,District_347
District_347,5,456.79,73.93,D0347,District_347
District_347,6,262.68,56.65,D0347,District_347
District_347,7,362.46,85.43,D0347,District_347
District_347,8,218.02,51.31,D0347,District_347
District_347,9,315.02,42.35,D0347,District_347
District_347,10,170.29,68.08,D0347,District_347
District_347,11,150.58,69.63,D0347,District_347
District_347,12,289.11,87.8,D0347,District_347
District_347,13,249.06,61.99,D0347,District_347
District_347,14,289.77,87.02,D0347,District_347
District_347,15,143.33,51.79,D0347,District_347
District_347,16,183.48,70.28,D0347,District_347
District_347,17,41.95,44.59,D0347,District_347
District_347,18,26.14,56.98,D0347,District_347
District_347,19,126.73,90.03,D0347,District_347
District_347,20,37.12,45.12,D0347,District_347
District_347,21,51.89,86.72,D0347,District_347
District_347,22,406.46,49.8,D0347,District_347
District_347,23,19.44,32.41,D0347,District_347
District_347,24,329.47,37.7,D0347,District_347
District_347,25,136.28,82.21,D0347,District_347
District_347,26,435.77,48.34,D0347,District_347
District_348,1,242.5,75.79,D0348,District_348
District_348,2,152.79,78.94,D0348,District_348
District_348,3,258.82,54.16,D0348,District_348
District_348,4,190.98,63.24,D0348,District_348
District_348,5,282.15,58.26,D0348,District_348
District_348,6,57.27,96.31,D0348,District_348
District_348,7,498.5,52.4,D0348,District_348
District_348,8,212.78,42.83,D0348,District_348
District_348,9,174.12,55.59,D0348,District_348
District_348,10,355.1,76.87,D0348,District_348
District_348,11,181.95,78.82,D0348,District_348
District_348,12,416.64,94.68,D0348,District_348
District_348,13,227.14,91.72,D0348,District_348
District_348,14,359.78,50.18,D0348,District_348
District_348,15,53.73,61.86,D0348,District_348
District_348,16,423.06,82.31,D0348,District_348
District_348,17,367.86,94.16,D0348,District_348
District_348,18,105.86,53.6,D0348,District_348
District_348,19,72.64,61.11,D0348,District_348
District_348,20,158.15,92.96,D0348,District_348
District_348,21,488.04,55.09,D0348,District_348
District_348,22,128.42,63.64,D0348,District_348
District_348,23,228.06,93.32,D0348,District_348
District_348,24,15.01,86.16,D0348,District_348
District_348,25,198.61,47.04,D0348,District_348
District_348,26,285.66,52.74,D0348,District_348
District_349,1,476.56,54.71,D0349,District_349
District_349,2,258.37,93.89,D0349,District_349
District_349,3,409.55,99.93,D0349,District_349
District_349,4,273.56,84.18,D0349,District_349
District_349,5,20.39,63.9,D0349,District_349
District_349,6,157.5,30.71,D0349,District_349
District_349,7,287.77,78.82,D0349,District_349
District_349,8,475.3,57.26,D0349,District_349
District_349,9,429.57,74.31,D0349,District_349
District_349,10,114.18,72.47,D0349,District_349
District_349,11,110.05,63.66,D0349,District_349
District_349,12,100.59,96.11,D0349,District_349
District_349,13,461.25,31.62,D0349,District_349
District_349,14,426.33,79.85,D0349,District_349
District_349,15,387.44,58.69,D0349,District_349
District_349,16,196.37,79.97,D0349,District_349
District_349,17,252.19,77.27,D0349,District_349
District_349,18,232.17,30.72,D0349,District_349
District_349,19,126.7,49.97,D0349,District_349
District_349,20,252.51,43.24,D0349,District_349
District_349,21,15.25,41.69,D0349,District_349
District_349,22,65.91,80.99,D0349,District_349
District_349,23,443.29,46.77,D0349,District_349
District_349,24,375.84,63.23,D0349,District_349
District_349,25,211.43,47.29,D0349,District_349
District_349,26,258.58,70.62,D0349,District_349
District_350,1,185.0,80.44,D0350,District_350
District_350,2,370.39,53.18,D0350,District_350
District_350,3,392.09,72.21,D0350,District_350
District_350,4,381.64,87.74,D0350,District_350
District_350,5,361.31,36.6,D0350,District_350
District_350,6,102.25,79.75,D0350,District_350
District_350,7,168.98,52.62,D0350,District_350
District_350,8,234.92,38.59,D0350,District_350
District_350,9,165.4,68.2,D0350,District_350
District_350,10,377.47,45.84,D0350,District_350
District_350,11,164.68,87.5,D0350,District_350
District_350,12,69.12,33.0,D0350,District_350
District_350,13,199.52,36.91,D0350,District_350
District_350,14,489.96,66.47,D0350,District_350
District_350,15,112.94,71.23,D0350,District_350
District_350,16,306.08,81.09,D0350,District_350
District_350,17,216.49,48.15,D0350,District_350
District_350,18,35.51,88.92,D0350,District_350
District_350,19,243.94,96.72,D0350,District_350
District_350,20,351.08,64.93,D0350,District_350
District_350,21,256.61,83.24,D0350,District_350
District_350,22,436.05,66.74,D0350,District_350
District_350,23,144.47,34.86,D0350,District_350
District_350,24,43.12,52.83,D0350,District_350
District_350,25,468.28,36.12,D0350,District_350
District_350,26,189.1,99.22,D0350,District_350
District_351,1,288.2,46.03,D0351,District_351
District_351,2,396.0,74.51,D0351,District_351
District_351,3,162.16,49.9,D0351,District_351
District_351,4,358.08,75.73,D0351,District_351
District_351,5,67.71,44.73,D0351,District_351
District_351,6,145.65,84.97,D0351,District_351
District_351,7,72.36,37.76,D0351,District_351
District_351,8,405.62,92.66,D0351,District_351
District_351,9,111.32,88.83,D0351,District_351
District_351,10,358.7,77.52,D0351,District_351
District_351,11,471.65,34.72,D0351,District_351
District_351,12,263.89,44.6,D0351,District_351
District_351,13,270.01,90.16,D0351,District_351
District_351,14,230.52,38.54,D0351,District_351
District_351,15,162.95,40.92,D0351,District_351
District_351,16,237.83,68.08,D0351,District_351
District_351,17,301.4,49.19,D0351,District_351
District_351,18,493.0,45.55,D0351,District_351
District_351,19,468.88,70.31,D0351,District_351
District_351,20,431.08,56.08,D0351,District_351
District_351,21,444.57,39.84,D0351,District_351
District_351,22,233.92,67.44,D0351,District_351
District_351,23,328.72,57.09,D0351,District_351
District_351,24,447.53,81.42,D0351,District_351
District_351,25,196.48,37.19,D0351,District_351
District_351,26,480.88,73.44,D0351,District_351
District_352,1,207.89,60.55,D0352,District_352
District_352,2,300.54,58.42,D0352,District_352
District_352,3,354.9,46.26,D0352,District_352
District_352,4,475.3,32.13,D0352,District_352
District_352,5,122.31,89.34,D0352,District_352
District_352,6,373.07,52.85,D0352,District_352
District_352,7,260.41,77.68,D0352,District_352
District_352,8,134.28,96.33,D0352,District_352
District_352,9,388.3,69.55,D0352,District_352
District_352,10,276.11,57.8,D0352,District_352
District_352,11,330.49,48.78,D0352,District_352
District_352,12,161.45,95.38,D0352,District_352
District_352,13,240.64,77.75,D0352,District_352
District_352,14,308.68,76.57,D0352,District_352
District_352,15,202.46,59.83,D0352,District_352
District_352,16,99.19,89.15,D0352,District_352
District_352,17,480.82,79.96,D0352,District_352
District_352,18,255.73,49.82,D0352,District_352
District_352,19,366.96,71.97,D0352,District_352
District_352,20,205.52,60.11,D0352,District_352
District_352,21,177.57,30.46,D0352,District_352
District_352,22,203.58,86.53,D0352,District_352
District_352,23,204.6,38.6,D0352,District_352
District_352,24,272.09,65.7,D0352,District_352
District_352,25,271.73,53.54,D0352,District_352
District_352,26,248.58,53.95,D0352,District_352
District_353,1,67.39,63.42,D0353,District_353
District_353,2,248.04,99.79,D0353,District_353
District_353,3,84.55,58.59,D0353,District_353
District_353,4,63.07,42.76,D0353,District_353
District_353,5,466.32,72.95,D0353,District_353
District_353,6,302.48,46.54,D0353,District_353
District_353,7,329.75,37.39,D0353,District_353
District_353,8,200.9,33.51,D0353,District_353
District_353,9,454.49,31.6,D0353,District_353
District_353,10,318.97,60.18,D0353,District_353
District_353,11,384.58,59.87,D0353,District_353
District_353,12,184.28,42.99,D0353,District_353
District_353,13,480.01,84.88,D0353,District_353
District_353,14,410.23,39.05,D0353,District_353
District_353,15,426.97,94.07,D0353,District_353
District_353,16,86.1,71.13,D0353,District_353
District_353,17,135.48,31.93,D0353,District_353
District_353,18,142.81,97.41,D0353,District_353
District_353,19,135.45,51.56,D0353,District_353
District_353,20,427.7,61.5,D0353,District_353
District_353,21,15.94,49.9,D0353,District_353
District_353,22,38.05,80.99,D0353,District_353
District_353,23,136.96,64.0,D0353,District_353
District_353,24,99.94,39.27,D0353,District_353
District_353,25,115.93,37.29,D0353,District_353
District_353,26,398.97,80.78,D0353,District_353
District_354,1,281.56,46.6,D0354,District_354
District_354,2,2.89,39.65,D0354,District_354
District_354,3,214.66,64.96,D0354,District_354
District_354,4,203.94,86.19,D0354,District_354
District_354,5,56.97,49.51,D0354,District_354
District_354,6,338.07,49.35,D0354,District_354
District_354,7,351.05,88.37,D0354,District_354
District_354,8,360.45,40.35,D0354,District_354
District_354,9,364.24,73.17,D0354,District_354
District_354,10,0.03,96.85,D0354,District_354
District_354,11,476.96,88.89,D0354,District_354
District_354,12,407.1,34.33,D0354,District_354
District_354,13,451.99,52.39,D0354,District_354
District_354,14,7.82,39.97,D0354,District_354
District_354,15,466.93,96.45,D0354,District_354
District_354,16,404.89,99.02,D0354,District_354
District_354,17,418.61,46.45,D0354,District_354
District_354,18,46.64,76.88,D0354,District_354
District_354,19,369.39,88.91,D0354,District_354
District_354,20,479.96,46.36,D0354,District_354
District_354,21,339.27,43.14,D0354,District_354
District_354,22,285.28,30.78,D0354,District_354
District_354,23,472.81,58.84,D0354,District_354
District_354,24,221.47,92.96,D0354,District_354
District_354,25,299.65,93.21,D0354,District_354
District_354,26,238.17,38.94,D0354,District_354
District_355,1,466.42,44.3,D0355,District_355
District_355,2,38.04,58.56,D0355,District_355
District_355,3,250.56,84.64,D0355,District_355
District_355,4,343.48,72.83,D0355,District_355
District_355,5,395.95,65.97,D0355,District_355
District_355,6,291.51,71.44,D0355,District_355
District_355,7,454.46,36.73,D0355,District_355
District_355,8,471.0,63.44,D0355,District_355
District_355,9,32.16,99.44,D0355,District_355
District_355,10,201.19,36.19,D0355,District_355
District_355,11,11.73,66.35,D0355,District_355
District_355,12,164.71,50.7,D0355,District_355
District_355,13,268.43,67.79,D0355,District_355
District_355,14,455.4,70.17,D0355,District_355
District_355,15,423.28,70.42,D0355,District_355
District_355,16,63.75,89.65,D0355,District_355
District_355,17,46.52,57.28,D0355,District_355
District_355,18,294.63,66.14,D0355,District_355
District_355,19,266.06,30.76,D0355,District_355
District_355,20,133.19,85.27,D0355,District_355
District_355,21,449.73,48.16,D0355,District_355
District_355,22,463.68,87.16,D0355,District_355
District_355,23,201.31,48.59,D0355,District_355
District_355,24,445.15,30.76,D0355,District_355
District_355,25,191.97,40.84,D0355,District_355
District_355,26,368.41,99.0,D0355,District_355
District_356,1,237.97,52.39,D0356,District_356
District_356,2,61.29,37.62,D0356,District_356
District_356,3,463.97,38.31,D0356,District_356
District_356,4,227.05,51.72,D0356,District_356
District_356,5,367.24,32.64,D0356,District_356
District_356,6,183.59,65.8,D0356,District_356
District_356,7,9.44,44.96,D0356,District_356
District_356,8,50.27,66.35,D0356,District_356
District_356,9,248.11,39.85,D0356,District_356
District_356,10,344.98,60.09,D0356,District_356
District_356,11,167.37,71.85,D0356,District_356
District_356,12,347.74,34.34,D0356,District_356
District_356,13,349.32,57.91,D0356,District_356
District_356,14,351.97,51.18,D0356,District_356
District_356,15,246.26,46.83,D0356,District_356
District_356,16,457.44,72.32,D0356,District_356
District_356,17,244.6,71.2,D0356,District_356
District_356,18,225.13,74.15,D0356,District_356
District_356,19,99.69,41.12,D0356,District_356
District_356,20,153.83,50.0,D0356,District_356
District_356,21,21.17,44.68,D0356,District_356
District_356,22,316.77,67.84,D0356,District_356
District_356,23,124.27,62.27,D0356,District_356
District_356,24,152.08,53.12,D0356,District_356
District_356,25,385.41,85.02,D0356,District_356
District_356,26,163.61,36.58,D0356,District_356
District_357,1,121.1,98.24,D0357,District_357
District_357,2,84.53,38.16,D0357,District_357
District_357,3,387.43,84.11,D0357,District_357
District_357,4,64.85,55.78,D0357,District_357
District_357,5,226.88,90.57,D0357,District_357
District_357,6,253.47,35.19,D0357,District_357
District_357,7,343.69,56.23,D0357,District_357
District_357,8,316.64,53.48,D0357,District_357
District_357,9,405.36,99.52,D0357,District_357
District_357,10,22.38,98.99,D0357,District_357
District_357,11,148.22,43.29,D0357,District_357
District_357,12,140.07,74.1,D0357,District_357
District_357,13,73.01,67.49,D0357,District_357
District_357,14,144.59,40.81,D0357,District_357
District_357,15,154.88,41.74,D0357,District_357
District_357,16,260.94,99.25,D0357,District_357
District_357,17,331.85,61.69,D0357,District_357
District_357,18,190.55,38.81,D0357,District_357
District_357,19,359.74,45.04,D0357,District_357
District_357,20,168.08,48.78,D0357,District_357
District_357,21,145.14,65.76,D0357,District_357
District_357,22,270.59,53.49,D0357,District_357
District_357,23,11.86,61.85,D0357,District_357
District_357,24,39.89,41.65,D0357,District_357
District_357,25,208.98,52.87,D0357,District_357
District_357,26,471.46,34.92,D0357,District_357
District_358,1,360.76,92.28,D0358,District_358
District_358,2,44.06,43.91,D0358,District_358
District_358,3,423.16,82.98,D0358,District_358
District_358,4,366.15,54.47,D0358,District_358
District_358,5,305.47,63.21,D0358,District_358
District_358,6,410.15,50.39,D0358,District_358
District_358,7,202.05,78.75,D0358,District_358
District_358,8,110.75,89.12,D0358,District_358
District_358,9,256.01,50.04,D0358,District_358
District_358,10,274.42,46.96,D0358,District_358
District_358,11,269.16,77.7,D0358,District_358
District_358,12,282.54,43.66,D0358,District_358
District_358,13,474.35,74.79,D0358,District_358
District_358,14,451.12,36.61,D0358,District_358
District_358,15,437.86,73.41,D0358,District_358
District_358,16,400.71,65.94,D0358,District_358
District_358,17,471.71,37.97,D0358,District_358
District_358,18,49.25,75.44,D0358,District_358
District_358,19,132.56,61.26,D0358,District_358
District_358,20,247.53,45.2,D0358,District_358
District_358,21,423.27,54.74,D0358,District_358
District_358,22,252.58,64.45,D0358,District_358
District_358,23,374.02,36.41,D0358,District_358
District_358,24,69.48,97.03,D0358,District_358
District_358,25,126.21,76.59,D0358,District_358
District_358,26,365.89,37.18,D0358,District_358
District_359,1,82.37,87.6,D0359,District_359
District_359,2,175.68,52.58,D0359,District_359
District_359,3,132.43,71.78,D0359,District_359
District_359,4,174.93,49.4,D0359,District_359
District_359,5,354.16,81.34,D0359,District_359
District_359,6,183.92,80.61,D0359,District_359
District_359,7,277.63,68.64,D0359,District_359
District_359,8,49.97,46.86,D0359,District_359
District_359,9,402.51,47.76,D0359,District_359
District_359,10,184.94,56.8,D0359,District_359
District_359,11,324.27,40.15,D0359,District_359
District_359,12,362.69,53.64,D0359,District_359
District_359,13,104.83,77.9,D0359,District_359
District_359,14,442.34,88.16,D0359,District_359
District_359,15,308.11,53.28,D0359,District_359
District_359,16,214.36,46.35,D0359,District_359
District_359,17,91.17,88.28,D0359,District_359
District_359,18,471.15,92.35,D0359,District_359
District_359,19,377.53,58.7,D0359,District_359
District_359,20,104.01,31.88,D0359,District_359
District_359,21,168.86,78.65,D0359,District_359
District_359,22,404.84,84.88,D0359,District_359
District_359,23,347.84,31.26,D0359,District_359
District_359,24,382.89,71.65,D0359,District_359
District_359,25,220.6,71.19,D0359,District_359
District_359,26,358.24,56.51,D0359,District_359
District_360,1,193.25,82.48,D0360,District_360
District_360,2,105.63,59.97,D0360,District_360
District_360,3,316.34,77.37,D0360,District_360
District_360,4,488.01,66.2,D0360,District_360
District_360,5,155.3,47.39,D0360,District_360
District_360,6,230.48,72.46,D0360,District_360
District_360,7,337.0,81.58,D0360,District_360
District_360,8,270.75,98.17,D0360,District_360
District_360,9,421.71,56.61,D0360,District_360
District_360,10,380.87,34.51,D0360,District_360
District_360,11,29.15,99.16,D0360,District_360
District_360,12,499.21,73.67,D0360,District_360
District_360,13,376.2,96.25,D0360,District_360
District_360,14,431.95,37.27,D0360,District_360
District_360,15,325.6,53.94,D0360,District_360
District_360,16,428.14,39.38,D0360,District_360
District_360,17,56.19,88.49,D0360,District_360
District_360,18,173.87,91.62,D0360,District_360
District_360,19,438.21,65.09,D0360,District_360
District_360,20,100.83,43.06,D0360,District_360
District_360,21,39.12,38.9,D0360,District_360
District_360,22,394.06,71.17,D0360,District_360
District_360,23,417.74,65.45,D0360,District_360
District_360,24,81.33,78.64,D0360,District_360
District_360,25,427.17,51.36,D0360,District_360
District_360,26,343.38,58.17,D0360,District_360
District_361,1,260.04,31.5,D0361,District_361
District_361,2,415.13,72.71,D0361,District_361
District_361,3,209.62,59.62,D0361,District_361
District_361,4,97.0,94.38,D0361,District_361
District_361,5,142.43,74.93,D0361,District_361
District_361,6,252.58,57.91,D0361,District_361
District_361,7,265.67,48.45,D0361,District_361
District_361,8,402.79,93.37,D0361,District_361
District_361,9,395.68,31.14,D0361,District_361
District_361,10,290.68,52.88,D0361,District_361
District_361,11,390.39,96.05,D0361,District_361
District_361,12,95.89,75.78,D0361,District_361
District_361,13,25.03,67.29,D0361,District_361
District_361,14,436.82,44.25,D0361,District_361
District_361,15,37.78,88.34,D0361,District_361
District_361,16,123.34,44.29,D0361,District_361
District_361,17,347.66,47.38,D0361,District_361
District_361,18,204.72,43.43,D0361,District_361
District_361,19,438.16,41.07,D0361,District_361
District_361,20,148.99,96.73,D0361,District_361
District_361,21,5.94,72.14,D0361,District_361
District_361,22,150.33,74.65,D0361,District_361
District_361,23,289.04,96.8,D0361,District_361
District_361,24,187.97,46.14,D0361,District_361
District_361,25,267.44,30.41,D0361,District_361
District_361,26,438.3,71.92,D0361,District_361
District_362,1,456.24,65.55,D0362,District_362
District_362,2,132.99,63.44,D0362,District_362
District_362,3,231.07,34.33,D0362,District_362
District_362,4,274.57,61.81,D0362,District_362
District_362,5,474.56,50.13,D0362,District_362
District_362,6,499.31,49.22,D0362,District_362
District_362,7,117.7,45.57,D0362,District_362
District_362,8,363.49,53.28,D0362,District_362
District_362,9,189.02,54.72,D0362,District_362
District_362,10,4.05,51.61,D0362,District_362
District_362,11,4.63,98.51,D0362,District_362
District_362,12,230.28,95.29,D0362,District_362
District_362,13,244.17,70.22,D0362,District_362
District_362,14,11.28,98.67,D0362,District_362
District_362,15,343.46,99.38,D0362,District_362
District_362,16,147.0,54.92,D0362,District_362
District_362,17,279.95,61.16,D0362,District_362
District_362,18,150.46,97.13,D0362,District_362
District_362,19,83.57,72.6,D0362,District_362
District_362,20,203.59,44.91,D0362,District_362
District_362,21,116.14,78.26,D0362,District_362
District_362,22,267.4,44.4,D0362,District_362
District_362,23,99.41,53.76,D0362,District_362
District_362,24,254.2,45.93,D0362,District_362
District_362,25,78.69,47.15,D0362,District_362
District_362,26,335.49,30.33,D0362,District_362
District_363,1,376.97,91.65,D0363,District_363
District_363,2,55.2,50.72,D0363,District_363
District_363,3,233.9,36.05,D0363,District_363
District_363,4,35.44,36.09,D0363,District_363
District_363,5,299.09,68.92,D0363,District_363
District_363,6,132.2,99.5,D0363,District_363
District_363,7,263.81,40.15,D0363,District_363
District_363,8,258.73,36.97,D0363,District_363
District_363,9,462.18,60.68,D0363,District_363
District_363,10,274.54,69.43,D0363,District_363
District_363,11,291.5,50.61,D0363,District_363
District_363,12,200.83,51.18,D0363,District_363
District_363,13,474.54,59.71,D0363,District_363
District_363,14,388.59,51.99,D0363,District_363
District_363,15,142.7,94.07,D0363,District_363
District_363,16,422.1,32.94,D0363,District_363
District_363,17,216.2,46.42,D0363,District_363
District_363,18,414.33,86.6,D0363,District_363
District_363,19,411.44,88.38,D0363,District_363
District_363,20,94.44,37.81,D0363,District_363
District_363,21,350.57,98.16,D0363,District_363
District_363,22,145.32,78.53,D0363,District_363
District_363,23,148.75,49.08,D0363,District_363
District_363,24,148.17,61.92,D0363,District_363
District_363,25,362.78,50.8,D0363,District_363
District_363,26,114.91,40.5,D0363,District_363
District_364,1,0.45,50.38,D0364,District_364
District_364,2,357.62,70.61,D0364,District_364
District_364,3,85.59,87.82,D0364,District_364
District_364,4,52.24,55.45,D0364,District_364
District_364,5,118.76,54.35,D0364,District_364
District_364,6,189.95,62.76,D0364,District_364
District_364,7,237.95,75.12,D0364,District_364
District_364,8,22.29,82.61,D0364,District_364
District_364,9,485.29,52.88,D0364,District_364
District_364,10,358.03,71.04,D0364,District_364
District_364,11,161.6,57.26,D0364,District_364
District_364,12,159.35,80.15,D0364,District_364
District_364,13,224.27,41.53,D0364,District_364
District_364,14,313.12,47.98,D0364,District_364
District_364,15,73.19,59.82,D0364,District_364
District_364,16,94.46,92.26,D0364,District_364
District_364,17,429.72,70.13,D0364,District_364
